"nat"	"t"	"K"	"cK"	"Gclu"	"Aclu"	"cC"	"D"	"L"	"E"	"cL"	"ent"	"AS"	"ASG"
7.8	0.3	22.3473053892216	22.3473053892216	0.80616237984879	0.880562402596281	0.134622321621817	6	2.61485699495276	1866	1.64740217613377	4.55961178198702	0.451001763744056	0.603000390326658
8.06	0.31	27.0538922155689	27.0538922155689	0.767160726089388	0.866607236228109	0.162975254310656	5	2.11595511414936	2259	1.55192730964437	4.74487190732957	0.333557127736587	0.515223224753947
8.32	0.32	27.0538922155689	27.0538922155689	0.767160726089388	0.866607236228109	0.162975254310656	5	2.11595511414936	2259	1.55192730964437	4.74487190732957	0.333557127736587	0.515223224753947
8.58	0.33	27.0538922155689	27.0538922155689	0.767160726089388	0.866607236228109	0.162975254310656	5	2.11595511414936	2259	1.55192730964437	4.74487190732957	0.333557127736587	0.515223224753947
8.84	0.34	27.0538922155689	27.0538922155689	0.767160726089388	0.866607236228109	0.162975254310656	5	2.11595511414936	2259	1.55192730964437	4.74487190732957	0.333557127736587	0.515223224753947
9.1	0.35	33.0059880239521	33.0059880239521	0.727392072708912	0.865560338123371	0.198831253156338	4	1.87022900763359	2756	1.46366857676267	4.87283377733644	0.209004506007902	0.491271504242997
9.36	0.36	33.0059880239521	33.0059880239521	0.727392072708912	0.865560338123371	0.198831253156338	4	1.87022900763359	2756	1.46366857676267	4.87283377733644	0.209004506007902	0.491271504242997
9.62	0.37	33.0059880239521	33.0059880239521	0.727392072708912	0.865560338123371	0.198831253156338	4	1.87022900763359	2756	1.46366857676267	4.87283377733644	0.209004506007902	0.491271504242997
9.88	0.38	33.0059880239521	33.0059880239521	0.727392072708912	0.865560338123371	0.198831253156338	4	1.87022900763359	2756	1.46366857676267	4.87283377733644	0.209004506007902	0.491271504242997
10.14	0.39	40.5508982035928	40.5508982035928	0.715835926822441	0.845343457162888	0.244282519298752	4	1.74997190695584	3386	1.38228595150186	5.07687504103676	0.195520183222046	0.423346177751822
10.4	0.4	40.5508982035928	40.5508982035928	0.715835926822441	0.845343457162888	0.244282519298752	4	1.74997190695584	3386	1.38228595150186	5.07687504103676	0.195520183222046	0.423346177751822
10.66	0.41	40.5508982035928	40.5508982035928	0.715835926822441	0.845343457162888	0.244282519298752	4	1.74997190695584	3386	1.38228595150186	5.07687504103676	0.195520183222046	0.423346177751822
10.92	0.42	40.5508982035928	40.5508982035928	0.715835926822441	0.845343457162888	0.244282519298752	4	1.74997190695584	3386	1.38228595150186	5.07687504103676	0.195520183222046	0.423346177751822
11.18	0.43	49.6167664670659	49.6167664670659	0.728589583544204	0.845096212584801	0.298896183536541	4	1.60874365202031	4143	1.31085112478721	5.18047111921103	0.168624911146969	0.325120365016066
11.44	0.44	49.6167664670659	49.6167664670659	0.728589583544204	0.845096212584801	0.298896183536541	4	1.60874365202031	4143	1.31085112478721	5.18047111921103	0.168624911146969	0.325120365016066
11.7	0.45	49.6167664670659	49.6167664670659	0.728589583544204	0.845096212584801	0.298896183536541	4	1.60874365202031	4143	1.31085112478721	5.18047111921103	0.168624911146969	0.325120365016066
11.96	0.46	49.6167664670659	49.6167664670659	0.728589583544204	0.845096212584801	0.298896183536541	4	1.60874365202031	4143	1.31085112478721	5.18047111921103	0.168624911146969	0.325120365016066
12.22	0.47	64.9940119760479	64.9940119760479	0.772815025235114	0.846656387902547	0.391530192626795	4	1.42598023243185	5427	1.22607377726322	5.23581563187182	0.301890698375184	0.210313897272736
12.48	0.48	64.9940119760479	64.9940119760479	0.772815025235114	0.846656387902547	0.391530192626795	4	1.42598023243185	5427	1.22607377726322	5.23581563187182	0.301890698375184	0.210313897272736
12.74	0.49	64.9940119760479	64.9940119760479	0.772815025235114	0.846656387902547	0.391530192626795	4	1.42598023243185	5427	1.22607377726322	5.23581563187182	0.301890698375184	0.210313897272736
13	0.5	79.940119760479	79.940119760479	0.835631847630014	0.878101927662788	0.48156698650891	5	1.81212121212121	6675	1.16815093358385	5.09864433459006	0.399008103315768	0.161779645479948
13.26	0.51	79.940119760479	79.940119760479	0.835631847630014	0.878101927662788	0.48156698650891	5	1.81212121212121	6675	1.16815093358385	5.09864433459006	0.399008103315768	0.161779645479948
13.52	0.52	79.940119760479	79.940119760479	0.835631847630014	0.878101927662788	0.48156698650891	5	1.81212121212121	6675	1.16815093358385	5.09864433459006	0.399008103315768	0.161779645479948
13.78	0.53	79.940119760479	79.940119760479	0.835631847630014	0.878101927662788	0.48156698650891	5	1.81212121212121	6675	1.16815093358385	5.09864433459006	0.399008103315768	0.161779645479948
14.04	0.54	90.2754491017964	90.2754491017964	0.87177024024528	0.895889180360523	0.543828006637328	3	1.62241694048923	7538	1.13660818088237	5.1951838312344	0.407888493566569	0.126398474047547
